coin,trade_idx,clip_seq,net_bp
BTC,0,0,411.8283
BTC,0,1,411.8283
BTC,0,2,436.9283
BTC,0,3,436.9283
BTC,0,4,-586.8857
BTC,0,5,-586.8857
BTC,0,6,813.1249
BTC,0,7,813.1249
BTC,0,8,813.1249
BTC,0,9,813.1249
BTC,0,10,2034.9735
BTC,1,0,296.7445
BTC,1,1,296.7445
BTC,1,2,-144.5952
BTC,1,3,-144.5952
BTC,1,4,302.3694
BTC,1,5,302.3694
BTC,1,6,186.5084
BTC,1,7,-445.4225
BTC,1,8,-583.2878
BTC,1,9,-583.2878
BTC,1,10,-713.4139
BTC,1,11,-713.4139
BTC,2,0,-82.4362
BTC,2,1,-82.4362
BTC,3,0,220.0835
BTC,3,1,220.0835
BTC,3,2,-242.9692
BTC,3,3,-242.9692
BTC,3,4,117.2258
BTC,3,5,117.2258
BTC,3,6,-183.4156
BTC,3,7,-183.4156
BTC,3,8,278.0168
BTC,3,9,-342.4159
BTC,3,10,-342.4159
BTC,3,11,-88.4817
BTC,3,12,-548.5593
BTC,3,13,265.7499
BTC,3,14,265.7499
BTC,3,15,2669.4970
BTC,3,16,2669.4970
BTC,3,17,855.5383
BTC,3,18,855.5383
BTC,3,19,855.5383
BTC,4,0,58.9418
BTC,4,1,-219.9609
BTC,4,2,110.3543
BTC,4,3,436.2523
BTC,4,4,436.2523
BTC,4,5,987.7422
BTC,4,6,931.8769
BTC,4,7,283.8531
BTC,4,8,-393.6442
BTC,4,9,-754.0131
BTC,4,10,-754.0131
BTC,4,11,-790.3303
BTC,4,12,-790.3303
BTC,5,0,106.2746
BTC,5,1,188.8130
BTC,5,2,-239.5006
BTC,5,3,205.2800
BTC,5,4,238.3051
BTC,5,5,-297.5182
BTC,5,6,-321.0932
BTC,5,7,-321.0932
BTC,5,8,249.2992
BTC,5,9,-409.6465
BTC,5,10,-409.6465
BTC,5,11,-468.0891
BTC,5,12,-468.0891
BTC,6,0,225.3285
BTC,6,1,225.3285
BTC,6,2,415.2245
BTC,6,3,415.2245
BTC,6,4,1082.9074
BTC,6,5,1082.9074
BTC,6,6,201.5293
BTC,6,7,-347.0624
BTC,6,8,-1092.1984
BTC,6,9,-1092.1984
BTC,6,10,-1185.1463
BTC,6,11,-1185.1463
BTC,6,12,8412.9234
BTC,6,13,8412.9234
BTC,6,14,8412.9234
BTC,6,15,8412.9234
BTC,6,16,8412.9234
BTC,7,0,156.3334
BTC,7,1,-168.1048
BTC,7,2,263.4022
BTC,7,3,618.8056
BTC,7,4,508.0365
BTC,7,5,20.2126
BTC,7,6,20.2126
BTC,7,7,307.3349
BTC,7,8,-574.4375
BTC,7,9,-574.4375
BTC,7,10,-640.7868
BTC,7,11,-640.7868
BTC,7,12,-491.7286
BTC,7,13,-697.6139
BTC,7,14,-792.5119
BTC,7,15,-795.8861
BTC,7,16,-795.8861
BTC,7,17,2049.7552
BTC,7,18,2049.7552
BTC,7,19,1923.2292
BTC,7,20,1923.2292
BTC,7,21,1923.2292
BTC,7,22,-1818.3323
BTC,7,23,-1961.2039
BTC,7,24,-1961.2039
BTC,7,25,-1999.7257
BTC,7,26,-1999.7257
ETH,0,0,2565.8557
ETH,0,1,2565.8557
ETH,1,0,317.3081
ETH,1,1,-395.3618
ETH,1,2,-709.4154
ETH,2,0,137.3952
ETH,2,1,743.7714
ETH,2,2,263.3629
ETH,2,3,927.6058
ETH,2,4,-6.8127
ETH,3,0,322.0636
ETH,3,1,45.0942
ETH,3,2,-287.8087
ETH,4,0,-113.3021
ETH,4,1,-113.3021
ETH,5,0,-792.6549
ETH,5,1,-792.6549
ETH,6,0,36.0790
ETH,6,1,36.0790
ETH,7,0,-1150.3181
ETH,7,1,-1150.3181
ETH,8,0,371.4526
ETH,8,1,371.4526
ETH,8,2,-773.0473
ETH,8,3,-773.0473
ETH,9,0,-454.4595
ETH,9,1,-454.4595
ETH,10,0,965.8365
ETH,10,1,965.8365
ETH,10,2,-124.9630
ETH,10,3,-124.9630
ETH,11,0,301.8739
ETH,11,1,1161.1270
ETH,11,2,578.9154
ETH,11,3,1521.0183
ETH,12,0,-750.4495
ETH,12,1,-750.4495
ETH,13,0,-555.2076
ETH,13,1,-555.2076
ETH,14,0,115.6961
ETH,14,1,-628.6995
ETH,14,2,-754.4297
ETH,15,0,634.8065
ETH,15,1,634.8065
ETH,15,2,487.9363
ETH,15,3,487.9363
ETH,15,4,-552.1754
ETH,15,5,-552.1754
ETH,15,6,1114.5397
ETH,15,7,50.7985
ETH,15,8,50.7985
ETH,15,9,50.7985
ETH,15,10,50.7985
ETH,16,0,459.6015
ETH,16,1,459.6015
ETH,16,2,1073.4447
ETH,16,3,1073.4447
ETH,16,4,492.5443
ETH,16,5,492.5443
ETH,17,0,983.2358
ETH,17,1,983.2358
ETH,18,0,89.3227
ETH,18,1,-454.5714
ETH,18,2,-357.8155
ETH,18,3,-462.3028
ETH,19,0,152.9187
ETH,19,1,2742.5760
ETH,19,2,3367.2177
ETH,19,3,3139.6626
ETH,20,0,-742.7565
ETH,20,1,-742.7565
ETH,21,0,-529.5359
ETH,21,1,-529.5359
ETH,22,0,1194.9978
ETH,22,1,1194.9978
ETH,23,0,-989.8974
ETH,23,1,-989.8974
ETH,24,0,-701.0734
ETH,24,1,-701.0734
ETH,25,0,-690.6297
ETH,25,1,-690.6297
ETH,26,0,-387.7292
ETH,26,1,-387.7292
ETH,27,0,-899.4045
ETH,27,1,-899.4045
ETH,28,0,513.1929
ETH,28,1,513.1929
ETH,29,0,-1340.4221
ETH,29,1,-1340.4221
ETH,30,0,-758.8810
ETH,30,1,-758.8810
ETH,31,0,100.0134
ETH,31,1,-345.2549
ETH,31,2,-459.9878
ETH,32,0,163.6239
ETH,32,1,1126.7580
ETH,32,2,1782.9891
ETH,32,3,1570.1660
ETH,33,0,437.1479
ETH,33,1,437.1479
ETH,33,2,-12.8231
ETH,33,3,-12.8231
ETH,34,0,-732.5575
ETH,34,1,-732.5575
ETH,35,0,-760.0778
ETH,35,1,-760.0778
ETH,36,0,-1038.5933
ETH,36,1,-1038.5933
ETH,37,0,99.9138
ETH,37,1,-318.5099
ETH,37,2,638.5254
ETH,37,3,160.2254
ETH,37,4,684.5937
ETH,37,5,426.4865
ETH,37,6,-591.4032
ETH,37,7,444.4748
ETH,37,8,-526.0945
ETH,37,9,-553.3054
ETH,37,10,-553.3054
ETH,38,0,159.1976
ETH,38,1,-342.5708
ETH,38,2,-1726.6949
ETH,38,3,-1872.6927
ETH,39,0,-468.5844
ETH,39,1,-468.5844
ETH,40,0,-1254.6180
ETH,40,1,-1254.6180
ETH,41,0,278.3068
ETH,41,1,-956.9753
ETH,41,2,-1219.5002
ETH,42,0,923.6572
ETH,42,1,923.6572
ETH,42,2,733.0374
ETH,42,3,733.0374
ETH,42,4,319.4217
ETH,42,5,-961.2347
ETH,42,6,-961.2347
ETH,43,0,325.4409
ETH,43,1,325.4409
ETH,44,0,71.3708
ETH,44,1,1248.5198
ETH,44,2,440.1296
ETH,44,3,3226.5438
ETH,44,4,4210.4582
ETH,44,5,1036.6031
ETH,44,6,805.0558
ETH,44,7,1943.6798
ETH,45,0,-24.7898
ETH,45,1,-24.7898
ETH,46,0,128.4896
ETH,46,1,-290.7036
ETH,46,2,2601.3589
ETH,46,3,3582.1744
ETH,46,4,3383.1516
ETH,47,0,149.7084
ETH,47,1,-600.8269
ETH,47,2,-758.0106
ETH,48,0,542.2153
ETH,48,1,542.2153
ETH,48,2,-347.7458
ETH,48,3,-347.7458
ETH,49,0,173.9603
ETH,49,1,-967.0269
ETH,49,2,-1139.2776
ETH,50,0,-1289.5943
ETH,50,1,-1289.5943
ETH,51,0,150.3563
ETH,51,1,-293.1989
ETH,51,2,-448.1303
ETH,51,3,277.8254
ETH,51,4,105.3340
ETH,52,0,-11.5449
ETH,52,1,271.7355
ETH,52,2,846.6632
ETH,53,0,311.3536
ETH,53,1,311.3536
ETH,54,0,301.6549
ETH,54,1,-1280.0872
ETH,54,2,-1552.4501
ETH,55,0,377.4589
ETH,55,1,377.4589
ETH,55,2,1189.7348
ETH,55,3,1189.7348
ETH,55,4,226.0398
ETH,55,5,226.0398
ETH,55,6,-1363.4075
ETH,56,0,-1080.7026
ETH,56,1,-1080.7026
ETH,57,0,-859.5400
ETH,57,1,-859.5400
ETH,58,0,-367.2840
ETH,58,1,-367.2840
ETH,59,0,125.9858
ETH,59,1,-243.8781
ETH,59,2,-297.2327
ETH,59,3,-437.5976
ETH,59,4,-575.4742
ETH,60,0,-901.3671
ETH,60,1,-901.3671
ETH,61,0,-442.9381
ETH,61,1,-442.9381
ETH,62,0,-1033.3050
ETH,62,1,-1033.3050
ETH,63,0,455.6897
ETH,63,1,455.6897
ETH,63,2,-1269.0883
ETH,63,3,-1269.0883
ETH,64,0,286.2501
ETH,64,1,510.6598
ETH,64,2,12.9389
ETH,64,3,829.5288
ETH,64,4,-23.3471
ETH,65,0,20.1250
ETH,65,1,-237.7751
ETH,65,2,-297.5292
ETH,65,3,-4.2798
ETH,65,4,613.0339
ETH,65,5,570.5393
ETH,65,6,-1430.6813
ETH,65,7,-1430.6813
ETH,66,0,292.3916
ETH,66,1,519.0409
ETH,66,2,-140.6115
ETH,66,3,714.6633
ETH,66,4,1908.0720
ETH,66,5,1908.0720
ETH,66,6,1908.0720
ETH,66,7,2743.9225
ETH,66,8,2902.7879
ETH,67,0,943.5503
ETH,67,1,943.5503
ETH,67,2,596.0818
ETH,67,3,596.0818
ETH,67,4,856.6001
ETH,67,5,-427.2957
ETH,67,6,-427.2957
ETH,67,7,-263.4472
ETH,67,8,-263.4472
ETH,68,0,-6.4641
ETH,68,1,-246.5619
ETH,69,0,-136.7097
ETH,69,1,-228.7703
ETH,70,0,386.5279
ETH,70,1,386.5279
ETH,70,2,-475.4618
ETH,70,3,-475.4618
ETH,71,0,169.5510
ETH,71,1,708.5922
ETH,71,2,1374.8369
ETH,71,3,1162.8646
ETH,72,0,38.4252
ETH,72,1,-387.4361
ETH,72,2,645.7582
ETH,72,3,583.8052
ETH,73,0,128.4056
ETH,73,1,-289.2757
ETH,73,2,-407.7029
ETH,73,3,-394.8234
ETH,73,4,-535.5776
ETH,74,0,826.3702
ETH,74,1,826.3702
ETH,74,2,505.6678
ETH,74,3,505.6678
ETH,74,4,-917.7843
ETH,74,5,-917.7843
ETH,74,6,-485.0645
ETH,75,0,95.0778
ETH,75,1,-698.5806
ETH,75,2,-804.6291
ETH,76,0,232.3334
ETH,76,1,591.5511
ETH,76,2,-76.5921
ETH,76,3,645.3613
ETH,76,4,375.7236
ETH,76,5,569.3369
ETH,76,6,-561.5381
ETH,76,7,-673.2970
ETH,76,8,1051.8338
ETH,76,9,1051.8338
ETH,76,10,1051.8338
ETH,76,11,602.7646
ETH,76,12,602.7646
ETH,77,0,-1873.4160
ETH,77,1,-1873.4160
ETH,78,0,229.1700
ETH,78,1,-332.1713
ETH,78,2,957.1734
ETH,78,3,214.5678
ETH,78,4,1120.7756
ETH,78,5,354.2411
ETH,78,6,421.6725
ETH,78,7,309.0300
ETH,78,8,309.0300
ETH,78,9,309.0300
ETH,78,10,362.0277
ETH,78,11,362.0277
ETH,79,0,511.1760
ETH,79,1,511.1760
ETH,79,2,-1247.0145
ETH,79,3,-1247.0145
ETH,80,0,633.4953
ETH,80,1,633.4953
ETH,80,2,-319.1371
ETH,80,3,-319.1371
ETH,81,0,86.5090
ETH,81,1,-76.0661
ETH,81,2,-477.3097
ETH,81,3,-740.4817
ETH,81,4,-838.2754
ETH,82,0,162.5164
ETH,82,1,-241.8090
ETH,82,2,-289.2857
ETH,82,3,1249.1427
ETH,82,4,200.7993
ETH,82,5,1304.0738
ETH,82,6,-1793.1126
ETH,82,7,-1683.5939
ETH,83,0,216.8976
ETH,83,1,375.4871
ETH,83,2,-137.7572
ETH,83,3,611.6022
ETH,83,4,-675.1889
ETH,83,5,-675.1889
ETH,83,6,-637.0518
ETH,83,7,460.9173
ETH,83,8,470.9250
ETH,83,9,-547.3540
ETH,83,10,-692.5811
ETH,83,11,-692.5811
ETH,84,0,4311.4086
ETH,84,1,4311.4086
ETH,85,0,180.3485
ETH,85,1,-307.4790
ETH,85,2,240.8294
ETH,85,3,-19.0704
ETH,85,4,-78.0193
ETH,86,0,-458.1645
ETH,86,1,-458.1645
ETH,87,0,-1447.5678
ETH,87,1,-1447.5678
ETH,88,0,-81.3807
ETH,88,1,-81.3807
ETH,89,0,74.0824
ETH,89,1,-1381.9429
ETH,89,2,-1462.4543
ETH,90,0,-547.8280
ETH,90,1,-547.8280
ETH,91,0,-858.1154
ETH,91,1,-858.1154
ETH,92,0,497.8466
ETH,92,1,497.8466
ETH,92,2,575.6504
ETH,92,3,575.6504
ETH,92,4,374.0371
ETH,92,5,-488.1424
ETH,92,6,-488.1424
ETH,92,7,-141.5830
ETH,92,8,-141.5830
ETH,93,0,229.4536
ETH,93,1,-337.5310
ETH,93,2,-346.8951
ETH,93,3,374.2336
ETH,93,4,-318.3961
ETH,93,5,564.3307
ETH,93,6,6341.3295
ETH,93,7,6341.3295
ETH,93,8,6341.3295
ETH,93,9,7384.8998
ETH,93,10,7498.6774
ETH,94,0,93.5184
ETH,94,1,-211.4221
ETH,94,2,-827.4922
ETH,94,3,-930.6728
ETH,95,0,287.4559
ETH,95,1,341.2397
ETH,95,2,-187.7819
ETH,95,3,594.6790
ETH,95,4,-454.7244
ETH,95,5,-396.0395
ETH,96,0,-1250.8284
ETH,96,1,-1250.8284
ETH,97,0,200.0209
ETH,97,1,-230.5356
ETH,97,2,-398.7199
ETH,97,3,-223.0711
ETH,97,4,736.8130
ETH,97,5,505.2358
ETH,98,0,-665.5288
ETH,98,1,-665.5288
ETH,99,0,-23.2886
ETH,99,1,-102.4571
ETH,99,2,491.5822
ETH,99,3,-3331.4763
SOL,0,0,205.0415
SOL,0,1,-667.6206
SOL,0,2,208.6278
SOL,0,3,-576.0239
SOL,0,4,-576.0239
SOL,0,5,293.4728
SOL,0,6,289.8567
SOL,0,7,-1078.4935
SOL,1,0,68.8253
SOL,1,1,68.8253
SOL,1,2,1894.2930
SOL,1,3,1894.2930
SOL,1,4,3938.5123
SOL,1,5,3938.5123
SOL,2,0,18.1781
SOL,2,1,-273.1267
SOL,2,2,352.2361
SOL,2,3,312.7875
SOL,2,4,-3046.6858
SOL,2,5,-3046.6858
SOL,3,0,82.7614
SOL,3,1,353.0428
SOL,3,2,677.8157
SOL,3,3,569.0016
SOL,3,4,14176.0800
SOL,3,5,14176.0800
SOL,3,6,14176.0800
SOL,3,7,17844.4774
SOL,3,8,17844.4774
SOL,4,0,645.9658
SOL,4,1,645.9658
SOL,4,2,680.4740
SOL,4,3,680.4740
SOL,4,4,-232.4368
SOL,4,5,-232.4368
SOL,4,6,2261.2526
SOL,4,7,2261.2526
SOL,4,8,3874.2766
SOL,4,9,14273.8011
SOL,4,10,14273.8011
SOL,4,11,3951.0316
SOL,4,12,3951.0316
SOL,4,13,3951.0316
SOL,5,0,332.7110
SOL,5,1,-745.5971
SOL,5,2,638.1963
SOL,5,3,275.0776
SOL,5,4,-1205.5985
SOL,5,5,-1205.5985
SOL,6,0,-1770.5194
SOL,6,1,-1770.5194
SOL,7,0,130.9140
SOL,7,1,925.2072
SOL,7,2,160.6282
SOL,7,3,1033.3849
SOL,7,4,-1675.2909
SOL,7,5,-1632.2583
SOL,8,0,-100.6994
SOL,8,1,-24.9203
SOL,8,2,-768.8863
SOL,8,3,-146.8200
SOL,8,4,765.1379
SOL,8,5,351.0055
SOL,8,6,996.6842
SOL,8,7,46.7061
SOL,8,8,723.3078
SOL,8,9,-704.9379
SOL,8,10,-939.7777
SOL,8,11,-40.8196
SOL,8,12,-40.8196
SOL,8,13,-1368.9123
SOL,9,0,283.9040
SOL,9,1,283.9040
SOL,9,2,966.9167
SOL,9,3,966.9167
SOL,9,4,-340.8247
SOL,9,5,-340.8247
SOL,9,6,438.7693
SOL,9,7,-886.5843
SOL,9,8,-886.5843
SOL,9,9,-1045.9419
SOL,9,10,-1045.9419
SOL,9,11,-547.3983
SOL,9,12,-863.1550
SOL,9,13,-582.3623
SOL,9,14,-582.3623
SOL,9,15,-751.5998
SOL,9,16,-751.5998
SOL,9,17,18295.1086
SOL,9,18,18295.1086
SOL,9,19,18295.1086
SOL,9,20,18295.1086
SOL,9,21,18295.1086
SOL,10,0,200.1276
SOL,10,1,422.9032
SOL,10,2,1174.8949
SOL,10,3,933.7721
SOL,10,4,318.3537
SOL,10,5,318.3537
SOL,10,6,-385.5488
SOL,10,7,-385.5488
SOL,10,8,-1142.4443
SOL,10,9,-1142.4443
SOL,10,10,-1142.4443
SOL,10,11,47.0229
SOL,10,12,47.0229
SOL,10,13,-375.1168
SOL,10,14,-528.3307
SOL,10,15,-528.3307
SOL,11,0,-1553.7423
SOL,11,1,-1553.7423
SOL,12,0,-289.6807
SOL,12,1,-178.3063
SOL,12,2,212.0048
SOL,12,3,-259.7820
SOL,12,4,-259.7820
SOL,12,5,392.7907
SOL,12,6,-5596.0283
SOL,13,0,-483.9175
SOL,13,1,-252.3009
SOL,13,2,-417.1318
SOL,13,3,-5277.7320
SOL,14,0,50.7071
SOL,14,1,6337.0784
SOL,14,2,8303.2323
SOL,14,3,8174.5838
SOL,14,4,492.6792
SOL,14,5,492.6792
SOL,14,6,-616.2854
SOL,14,7,-616.2854
SOL,14,8,-817.6566
SOL,14,9,-817.6566
SOL,14,10,-948.3930
SOL,14,11,-948.3930
SOL,15,0,55.1285
SOL,15,1,-264.2748
SOL,15,2,745.3061
SOL,15,3,-779.7956
SOL,15,4,703.6062
SOL,15,5,362.7926
SOL,15,6,481.4749
SOL,15,7,-515.7599
SOL,15,8,-567.9452
SOL,15,9,30074.1493
SOL,15,10,30074.1493
SOL,15,11,30074.1493
SOL,15,12,26771.1139
SOL,15,13,26771.1139
SOL,16,0,-169.4826
SOL,16,1,472.2988
SOL,16,2,1155.1629
SOL,16,3,517.1107
SOL,16,4,517.1107
SOL,16,5,642.7173
SOL,16,6,-778.6398
SOL,16,7,63.5740
SOL,16,8,63.5740
SOL,16,9,-699.1049
SOL,16,10,-699.1049
SOL,16,11,1148.4871
SOL,16,12,997.0866
SOL,16,13,997.0866
SOL,16,14,500.2593
SOL,16,15,500.2593
SOL,16,16,-1394.9132
SOL,16,17,-1394.9132
SOL,16,18,-1394.9132
SOL,16,19,-1394.9132
SOL,16,20,-1394.9132
SOL,17,0,108.9723
SOL,17,1,-265.5905
SOL,17,2,-297.9456
SOL,17,3,-403.2432
SOL,17,4,315.7927
SOL,17,5,830.5879
SOL,17,6,613.4664
SOL,17,7,-22.1243
SOL,17,8,-22.1243
SOL,17,9,256.4563
SOL,17,10,-704.7264
SOL,17,11,-869.7644
SOL,17,12,-1000.0904
SOL,17,13,-1000.0904
SOL,17,14,-535.0235
SOL,17,15,-931.3780
SOL,17,16,-931.3780
SOL,17,17,-931.3780
SOL,17,18,-931.3780
SOL,17,19,-567.5168
SOL,17,20,-974.3684
SOL,17,21,-974.3684
SOL,17,22,1.8948
SOL,17,23,-254.0008
SOL,17,24,-350.6437
SOL,17,25,-350.6437
SOL,17,26,-638.2227
DOGE,0,0,2913.6119
DOGE,0,1,3190.7402
DOGE,0,2,315.6301
DOGE,0,3,98.8145
DOGE,1,0,1967.2167
DOGE,1,1,4545.6299
DOGE,1,2,435.1501
DOGE,1,3,-946.6766
DOGE,1,4,525.0110
DOGE,2,0,822.3686
DOGE,2,1,915.1311
DOGE,2,2,445.2137
DOGE,2,3,356.4375
DOGE,2,4,-571.6910
DOGE,2,5,-1727.9489
DOGE,2,6,-1131.4559
DOGE,3,0,-1400.6459
DOGE,3,1,-1400.6459
DOGE,4,0,-1115.1930
DOGE,4,1,-1115.1930
DOGE,5,0,141.5082
DOGE,5,1,142.7180
DOGE,5,2,-18.8094
DOGE,6,0,240.4131
DOGE,6,1,-548.5620
DOGE,6,2,-250.0035
DOGE,6,3,-497.9696
DOGE,7,0,-907.9279
DOGE,7,1,-907.9279
DOGE,8,0,963.4386
DOGE,8,1,1041.4163
DOGE,8,2,-287.8158
DOGE,8,3,-1088.8978
DOGE,8,4,-707.1146
DOGE,8,5,-772.7660
DOGE,9,0,-1153.4003
DOGE,9,1,-1153.4003
DOGE,10,0,235.4030
DOGE,10,1,-22.9697
DOGE,10,2,-220.5334
DOGE,10,3,-955.2836
DOGE,10,4,-1181.0334
DOGE,11,0,4853.3686
DOGE,11,1,84.5305
DOGE,11,2,31602.6868
DOGE,11,3,31602.6868
DOGE,11,4,35257.1776
DOGE,11,5,54874.8876
DOGE,11,6,-1410.0397
DOGE,12,0,166.0975
DOGE,12,1,166.0975
DOGE,13,0,-2352.5724
DOGE,13,1,-2352.5724
DOGE,14,0,-226.1002
DOGE,14,1,-20.0000
DOGE,14,2,548.8280
DOGE,15,0,2141.9834
DOGE,15,1,2218.8899
DOGE,15,2,270.5827
DOGE,15,3,205.9189
DOGE,16,0,-1171.7106
DOGE,16,1,-1171.7106
DOGE,17,0,-404.1523
DOGE,17,1,-404.1523
DOGE,18,0,4968.9864
DOGE,18,1,4085.5807
DOGE,18,2,-609.3698
DOGE,19,0,-1496.1886
DOGE,19,1,-1496.1886
DOGE,20,0,1194.4045
DOGE,20,1,977.0171
DOGE,20,2,-224.6711
DOGE,20,3,2154.6896
DOGE,20,4,2395.3571
DOGE,20,5,2207.1914
DOGE,20,6,264.5842
DOGE,20,7,772.6576
DOGE,21,0,474.6160
DOGE,21,1,474.6160
DOGE,21,2,-243.2154
DOGE,21,3,-243.2154
DOGE,22,0,-1041.4871
DOGE,22,1,-1041.4871
DOGE,23,0,-771.4242
DOGE,23,1,-771.4242
DOGE,24,0,-252.0077
DOGE,24,1,-252.0077
DOGE,25,0,289.0503
DOGE,25,1,-335.3086
DOGE,25,2,-625.6415
DOGE,26,0,174.4280
DOGE,26,1,-342.8483
DOGE,26,2,-527.4108
DOGE,27,0,733.2178
DOGE,27,1,972.6628
DOGE,27,2,-730.7384
DOGE,27,3,-519.5933
DOGE,27,4,-77.5670
DOGE,27,5,-294.1357
DOGE,28,0,-637.8832
DOGE,28,1,-637.8832
DOGE,29,0,-656.4245
DOGE,29,1,-656.4245
DOGE,30,0,1376.3729
DOGE,30,1,-343.1047
DOGE,30,2,1411.1388
DOGE,30,3,10.5061
DOGE,31,0,-1023.1127
DOGE,31,1,-1023.1127
DOGE,32,0,233.9843
DOGE,32,1,-281.7411
DOGE,32,2,93.2774
DOGE,32,3,1584.3926
DOGE,32,4,1296.9595
DOGE,32,5,915.7493
DOGE,32,6,639.9724
DOGE,32,7,313.3773
DOGE,32,8,93.6150
DOGE,32,9,93.6150
DOGE,33,0,97.7942
DOGE,33,1,-271.9444
DOGE,33,2,-340.7094
DOGE,33,3,-453.3984
DOGE,34,0,-525.2534
DOGE,34,1,-525.2534
DOGE,35,0,-400.2096
DOGE,35,1,-652.3103
DOGE,36,0,-642.3527
DOGE,36,1,-642.3527
DOGE,37,0,799.9816
DOGE,37,1,723.7256
DOGE,37,2,312.7935
DOGE,37,3,386.1328
DOGE,37,4,-348.1271
DOGE,37,5,-525.5852
DOGE,37,6,-313.7283
DOGE,38,0,6769.1027
DOGE,38,1,5482.9707
DOGE,38,2,-786.0517
DOGE,39,0,560.0736
DOGE,39,1,158.6305
DOGE,39,2,-399.4332
DOGE,40,0,2092.0357
DOGE,40,1,2658.9936
DOGE,40,2,1956.4508
DOGE,40,3,800.8456
DOGE,40,4,2294.9274
DOGE,40,5,13118.2318
DOGE,40,6,2367.2266
DOGE,40,7,2367.2266
DOGE,40,8,3135.8469
DOGE,41,0,-2055.7870
DOGE,41,1,-2055.7870
DOGE,42,0,-1448.8266
DOGE,42,1,-1448.8266
DOGE,43,0,275.7030
DOGE,43,1,530.3399
DOGE,43,2,227.3235
DOGE,43,3,-394.9434
DOGE,43,4,115.7486
DOGE,43,5,115.7486
DOGE,43,6,699.9172
DOGE,43,7,1533.3856
DOGE,43,8,1533.3856
DOGE,44,0,-283.6710
DOGE,44,1,-296.0399
DOGE,45,0,-84.9523
DOGE,45,1,-84.9523
DOGE,46,0,-305.8589
DOGE,46,1,-305.8589
DOGE,47,0,-885.2216
DOGE,47,1,-885.2216
DOGE,48,0,184.4095
DOGE,48,1,821.1794
DOGE,48,2,604.0144
DOGE,48,3,339.5642
DOGE,48,4,527.1693
DOGE,48,5,527.1693
